Order_ID,Order_Date,Region,Category,Product,Quantity,Cost_Price,Selling_Price,Discount_Percent,Sales,Profit,Loss_Flag,,
1150,24-08-2024,West,Electronics,Laptop,8,643.44,642.91,20,5143.24,-4.32,Loss,,
1151,16-08-2024,Central,Office Supplies,Pen,5,46.53,53.28,0,266.4,33.73,Profit,,
1152,06-11-2024,East,Electronics,Tablet,13,421.73,639.36,0,8311.69,2829.17,Profit,,
1153,16-05-2024,West,Office Supplies,Printer,5,10.2,10.8,10,54.02,3.03,Profit,,
1154,02-06-2023,West,Office Supplies,Printer,4,17.85,19.44,5,77.75,6.37,Profit,,
1155,02-04-2024,East,Furniture,Cabinet,13,205.59,270.35,10,3514.5,841.86,Profit,,
1156,05-07-2024,Central,Grocery,Oil,1,22.39,32.28,5,32.28,9.88,Profit,,
1157,10-05-2024,Central,Furniture,Chair,17,844.83,820.09,15,13941.56,-420.6,Loss,,
1158,20-12-2023,Central,Grocery,Beverages,17,13.06,15.38,10,261.4,39.39,Profit,,
1159,07-12-2023,East,Electronics,Monitor,18,699.5,1231.29,0,22163.17,9572.11,Profit,,
1160,19-07-2024,West,Grocery,Oil,6,16.36,21.07,10,126.43,28.26,Profit,,
1161,10-07-2024,West,Electronics,Monitor,10,753.27,1200.62,5,12006.19,4473.53,Profit,,
1162,22-01-2024,North,Clothing,Shirt,2,133.35,126.76,20,253.52,-13.18,Loss,,
1163,11-04-2024,Central,Furniture,Bed,11,163.87,186.03,15,2046.34,243.8,Profit,,
1164,26-11-2023,East,Electronics,Headphones,3,515.82,909.86,0,2729.59,1182.13,Profit,,
1165,13-07-2023,South,Office Supplies,Printer,17,27.03,19.48,40,331.11,128.42,Profit,,
1166,15-12-2024,South,Office Supplies,Printer,4,9.85,9.47,15,37.88,-1.51,Loss,,
1167,02-09-2023,Central,Clothing,Shoes,3,117.68,160.05,10,480.15,127.11,Profit,,
1168,08-08-2024,South,Clothing,Jacket,14,85.45,113.78,30,1592.92,396.57,Profit,,
1169,28-01-2024,South,Grocery,Beverages,3,19.08,21.52,15,64.55,7.3,Profit,,
1170,28-08-2023,East,Grocery,Snacks,10,38.93,43.2,5,432.02,42.69,Profit,,
1171,25-02-2024,West,Grocery,Snacks,12,32.01,39.09,0,469.03,84.89,Profit,,
1172,14-02-2023,South,Furniture,Cabinet,8,148.47,161.91,15,1295.25,107.5,Profit,,
1173,22-11-2023,North,Office Supplies,Notebook,14,24.22,32.15,0,450.1,110.99,Profit,,
1174,29-04-2024,Central,Clothing,Jeans,15,43.54,67.06,15,1005.97,352.82,Profit,,
1175,23-12-2024,South,Grocery,Beverages,15,34.82,35.5,10,532.44,10.1,Profit,,
1176,26-01-2024,West,Furniture,Table,14,632.08,567.78,20,7948.87,-900.22,Loss,,
1177,31-01-2024,West,Electronics,Mobile,16,483.62,768.01,15,12288.2,4550.24,Profit,,
1178,10-11-2024,Central,Grocery,Oil,10,23.11,22.13,15,221.26,-9.79,Loss,,
1179,29-10-2024,West,Office Supplies,Printer,18,2.01,3.37,10,60.71,24.6,Profit,,
1180,05-06-2023,Central,Clothing,Jacket,1,103.59,172.38,0,172.38,-68.78,Loss,,
1181,22-05-2024,West,Office Supplies,Pen,12,61.91,64.67,10,776,33.04,Profit,,
1182,07-02-2023,North,Electronics,Mobile,11,930.52,997.22,20,10969.4,733.72,Profit,,
1183,10-05-2023,West,Furniture,Sofa,18,106.19,116.83,30,2102.92,191.47,Profit,,
1184,29-05-2024,East,Electronics,Tablet,15,1064.5,1075.97,10,16139.51,172.05,Profit,,
1185,27-08-2024,East,Clothing,Jacket,2,87.01,137.65,5,275.31,101.29,Profit,,
1186,06-12-2023,East,Office Supplies,Stapler,4,47.21,56.96,0,227.84,38.99,Profit,,
1187,13-04-2023,West,Clothing,Shirt,9,116.03,139.03,20,1251.23,206.92,Profit,,
1188,26-03-2024,Central,Electronics,Headphones,19,1050.93,1119.13,10,21263.56,1295.86,Profit,,
1189,13-04-2023,Central,Furniture,Cabinet,8,104.02,134.4,20,1075.19,243,Profit,,
1190,22-06-2024,East,Office Supplies,Notebook,17,5.45,5.29,20,89.89,-2.82,Loss,,
1191,12-04-2024,Central,Clothing,Jacket,13,124.28,162.21,15,2108.78,493.18,Profit,,
1192,16-01-2023,North,Grocery,Beverages,17,8.2,13.12,0,222.97,83.65,Profit,,
1193,28-05-2023,East,Grocery,Spices,17,10.72,13.95,0,237.1,54.92,Profit,,
1194,24-02-2024,South,Grocery,Oil,17,28.23,33.86,0,575.67,95.76,Profit,,
1195,01-11-2024,Central,Clothing,Shoes,7,76.73,106.2,15,743.39,206.26,Profit,,
1196,08-06-2023,North,Office Supplies,Paper,16,34.94469136,67.18,5,1074.82,374.49,Profit,,
1197,18-03-2023,East,Electronics,Mobile,13,745.54,901.46,5,11718.98,2026.94,Profit,,
1198,25-04-2024,East,Furniture,Sofa,16,331.51,501.9,5,8030.4,2726.29,Profit,,
1199,29-09-2023,Central,Clothing,Jacket,4,82.04,84.01,15,336.03,7.88,Profit,,
1200,13-12-2023,West,Grocery,Snacks,17,15.19,22.65,10,385.1,126.88,Profit,,
1201,30-09-2024,Central,Clothing,T-shirt,19,96.67,170.36,0,3236.75,1399.96,Profit,,
1202,10-12-2024,South,Grocery,Beverages,6,6.53,7.23,15,43.36,4.16,Profit,,
1203,12-02-2024,South,Furniture,Chair,10,545.39,738.8,5,7387.99,1934.06,Profit,,
1204,27-10-2024,North,Furniture,Sofa,4,97.08,125.15,0,500.61,-112.29,Loss,,
1205,24-03-2023,West,Furniture,Table,2,372.2,310.95,40,621.9,122.5,Profit,,
1206,03-12-2023,North,Electronics,Laptop,14,572.32,722.5,10,10115.01,2102.53,Profit,,
1207,21-11-2024,North,Grocery,Spices,18,17.2,23.51,10,423.22,113.71,Profit,,
1208,30-06-2024,Central,Electronics,Tablet,10,747,754.06,10,7540.58,70.61,Profit,,
1209,25-01-2024,East,Electronics,Laptop,2,991.38,1188.43,20,2376.86,394.1,Profit,,
1210,21-11-2023,North,Office Supplies,Notebook,19,5.41,8.78,0,166.91,64.07,Profit,,
1211,03-10-2024,South,Grocery,Snacks,12,12.8,18.99,20,227.88,74.29,Profit,,
1212,14-05-2024,West,Furniture,Sofa,1,533.46,760.03,0,760.03,226.56,Profit,,
1213,08-07-2024,Central,Furniture,Table,5,700.51,759.52,15,3797.59,295.04,Profit,,
1214,06-02-2023,North,Furniture,Chair,1,500.4,858.94,0,858.94,358.54,Profit,,
1215,24-09-2024,West,Clothing,Jacket,12,90.99,149.23,0,1790.74,698.92,Profit,,
1216,12-03-2023,East,Grocery,Spices,6,16.33,21.56,10,129.34,31.33,Profit,,
1217,29-08-2023,South,Office Supplies,Paper,8,61.8,71.37,0,570.96,76.57,Profit,,
1218,08-10-2024,Central,Office Supplies,Notebook,10,14.28,18.75,0,187.53,44.73,Profit,,
1219,01-12-2024,Central,Office Supplies,Paper,5,57.04,77.58,10,387.9,102.71,Profit,,
1220,22-10-2023,Central,Grocery,Spices,11,12.09,12.65,30,139.15,6.12,Profit,,
1221,21-08-2023,West,Clothing,Jacket,15,53.21,85.19,5,1277.83,479.63,Profit,,
1222,03-04-2023,North,Office Supplies,Notebook,4,38.92,63.79,5,255.17,99.5,Profit,,
1223,20-03-2024,East,Grocery,Snacks,3,21.83,34.53,15,103.6,38.1,Profit,,
1224,11-04-2023,South,Grocery,Snacks,6,34.82,44.48,10,266.88,57.97,Profit,,
1225,10-10-2024,North,Clothing,Shirt,12,85.88,113.5,0,1362.01,-331.42,Loss,,
1226,21-12-2024,East,Office Supplies,Notebook,2,31.78,60.82,0,121.65,58.09,Profit,,
1227,13-04-2023,Central,Clothing,Shoes,12,90.73,152.83,0,1834,-745.25,Loss,,
1228,30-03-2024,West,Electronics,Tablet,4,486.13,858.56,10,3434.25,1489.74,Profit,,
1229,20-06-2023,West,Clothing,Shirt,14,84.34,96.05,5,1344.69,163.87,Profit,,
1230,11-12-2024,South,Clothing,T-shirt,17,54.92,54.2,30,921.46,-12.1,Loss,,
1231,03-11-2023,East,Electronics,Monitor,19,569.23,713.27,20,13552.09,2736.8,Profit,,
1232,30-01-2023,Central,Furniture,Bed,16,305.06,404.65,20,6474.41,1593.5,Profit,,
1233,17-02-2023,South,Grocery,Beverages,8,31.07,34.22,10,273.78,25.19,Profit,,
1234,29-11-2023,West,Furniture,Bed,13,432.09,594.14,20,7723.85,2106.75,Profit,,
1235,27-02-2023,North,Furniture,Sofa,6,343.64,409.45,20,2456.7,394.83,Profit,,
1236,28-10-2023,Central,Grocery,Oil,16,28.34,33.7,0,539.23,85.87,Profit,,
1237,03-01-2024,East,Office Supplies,Printer,16,70.77,74.59,20,1193.47,61.2,Profit,,
1238,19-01-2024,West,Office Supplies,Printer,2,14.93,15.47,40,30.94,1.09,Profit,,
1239,17-03-2024,South,Furniture,Chair,9,390.07,602.56,20,5423,1912.4,Profit,,
1240,30-05-2023,North,Furniture,Sofa,7,541.5,671.01,15,4697.07,906.59,Profit,,
1241,08-09-2023,West,Grocery,Spices,8,6.59,9.8,0,78.36,25.65,Profit,,
1242,27-06-2024,West,Clothing,T-shirt,18,41.01,55.11,5,991.94,-253.77,Loss,,
1243,26-02-2024,North,Furniture,Sofa,2,298.94,512.32,5,1024.65,426.76,Profit,,
1244,02-08-2024,Central,Furniture,Chair,1,222.75,238.01,15,238.01,15.25,Profit,,
1245,29-11-2024,North,Electronics,Mobile,10,600,971.88,0,9718.76,3718.8,Profit,,
1246,04-07-2023,South,Clothing,Jacket,5,82.35,92.58,10,462.91,51.17,Profit,,
1247,24-06-2023,South,Grocery,Rice,16,15.58,29.33,5,469.21,219.86,Profit,,
1248,29-06-2023,North,Electronics,Mobile,15,546.2127273,1091.23,20,16368.44,4133.41,Profit,,
1249,22-03-2023,Unknown,Grocery,Oil,16,31.02,35.11,5,561.81,65.53,Profit,,
1250,16-09-2024,West,Grocery,Snacks,19,25.29,22.99,20,436.85,-43.6,Loss,,
1251,27-01-2024,North,Clothing,Shoes,14,36.63,43.03,10,602.39,89.55,Profit,,
1252,26-09-2024,South,Clothing,Shirt,7,39.26,52.77,5,369.39,94.59,Profit,,
1253,30-11-2024,West,Electronics,Headphones,19,757.02,810.66,15,15402.48,1019.07,Profit,,
1254,04-09-2023,West,Electronics,Monitor,17,776.08,1205.51,5,20493.66,7300.35,Profit,,
1255,24-05-2024,East,Furniture,Table,7,290.08,311.38,15,2179.69,149.13,Profit,,
1256,20-08-2024,North,Grocery,Rice,16,30.2,41.61,5,665.75,182.61,Profit,,
1257,27-05-2023,West,Furniture,Bed,12,474.07,925.61,0,11107.37,5418.51,Profit,,
1258,26-08-2023,South,Furniture,Chair,17,503.77,545.17,30,9267.82,703.65,Profit,,
1259,17-04-2024,Central,Grocery,Rice,15,17.3,29,10,435,175.58,Profit,,
1260,15-10-2024,West,Furniture,Bed,2,426.92,851.71,0,1703.41,849.58,Profit,,
1261,18-09-2023,South,Clothing,Jacket,15,18.56,34.89,0,523.38,245,Profit,,
1262,15-04-2024,Central,Electronics,Monitor,13,406.18,547.35,5,7115.55,1835.28,Profit,,
1263,19-09-2023,West,Electronics,Headphones,19,539.24,597.78,15,11357.81,1112.23,Profit,,
1264,13-11-2024,East,Clothing,Jeans,19,84.26,96.45,10,1832.57,231.71,Profit,,
1265,10-01-2023,North,Electronics,Mobile,7,344.69,301.59,30,2111.13,-301.7,Loss,,
1266,21-04-2024,East,Furniture,Bed,7,397.95,509.97,5,3569.79,784.11,Profit,,
1267,22-10-2023,Unknown,Electronics,Mobile,7,765.4,1367.16,5,9570.13,4212.3,Profit,,
1268,24-11-2024,West,Office Supplies,Pen,3,75.61,68.84,20,206.52,-20.31,Loss,,
1269,13-07-2024,North,Furniture,Chair,5,627.28,610.51,0,3052.54,-83.86,Loss,,
1270,11-06-2023,Central,Office Supplies,Paper,14,77.39,75.51,15,1057.14,-26.27,Loss,,
1271,17-03-2023,North,Furniture,Sofa,2,64.31,107.04,5,214.08,85.45,Profit,,
1272,28-03-2024,West,Furniture,Table,8,462.79,600.82,5,4806.54,1104.23,Profit,,
1273,20-12-2023,East,Electronics,Monitor,17,1186.33,1394.83,5,23712.08,3544.41,Profit,,
1274,24-08-2024,East,Electronics,Laptop,13,246.49,280.2,15,3642.64,438.23,Profit,,
1275,03-11-2023,North,Furniture,Cabinet,8,84.35,104.47,15,835.74,160.95,Profit,,
1276,16-10-2024,South,Furniture,Bed,4,363.6483544,477.72,5,1910.87,874.78,Profit,,
1277,10-03-2024,East,Clothing,T-shirt,18,118.09,123.92,10,2230.57,105.03,Profit,,
1278,07-12-2024,North,Grocery,Oil,19,15.19,18.15,10,344.82,56.24,Profit,,
1279,14-09-2023,Unknown,Grocery,Snacks,7,15.42,27.06,10,189.4,81.48,Profit,,
1280,12-04-2024,West,Clothing,Shirt,14,20.04,29.79,5,417.05,136.44,Profit,,
1281,06-11-2023,East,Grocery,Spices,12,17.87,31.51,0,378.12,-163.63,Loss,,
1282,23-07-2023,South,Office Supplies,Paper,2,27.28,31.89,10,63.77,9.21,Profit,,
1283,29-01-2024,Central,Office Supplies,Notebook,2,28.56,50.23,0,100.45,43.33,Profit,,
1284,09-05-2024,West,Clothing,Jacket,18,145.77,163.59,0,2944.67,320.76,Profit,,
1285,20-04-2023,Central,Clothing,T-shirt,11,97.59,92.43,15,1016.78,-56.7,Loss,,
1286,31-08-2023,Central,Furniture,Chair,9,110.99,179.33,15,1613.96,615.05,Profit,,
1287,26-01-2024,East,Furniture,Bed,7,424.99,444.02,15,3108.12,133.21,Profit,,
1288,08-08-2024,East,Clothing,T-shirt,4,63.89,95.35,10,381.41,125.84,Profit,,
1289,03-01-2024,Central,Grocery,Rice,16,29.34,39.4,5,630.36,160.89,Profit,,
1290,11-08-2024,North,Grocery,Oil,17,18.05,25.59,0,435.09,128.24,Profit,,
1291,30-10-2023,Central,Office Supplies,Printer,6,32.56,45.59,5,273.56,78.18,Profit,,
1292,17-12-2024,North,Furniture,Sofa,16,381.69,359.29,20,5748.59,-358.43,Loss,,
1293,30-10-2023,South,Office Supplies,Paper,9,8.3,9.36,10,84.27,9.6,Profit,,
1294,23-01-2023,Central,Office Supplies,Paper,19,75.57,81.14,5,1541.63,105.82,Profit,,
1295,05-11-2024,East,Furniture,Cabinet,8,137.13,237.95,5,1903.62,806.61,Profit,,
1296,10-02-2024,East,Clothing,Shoes,2,90.05,124.13,15,248.27,68.16,Profit,,
1297,09-10-2023,Central,Electronics,Laptop,10,932.57,971.23,15,9712.31,386.63,Profit,,
1298,09-01-2023,South,Electronics,Laptop,13,657.14,666.41,10,8663.32,120.55,Profit,,
1299,02-08-2024,South,Furniture,Chair,12,275.67,399.41,0,4792.87,1484.78,Profit,,
1300,03-12-2024,South,Electronics,Tablet,4,998.25,915.23,20,3660.92,-332.09,Loss,,
1301,20-02-2023,Central,Electronics,Laptop,1,805.47,1123.19,20,1123.19,317.71,Profit,,
1302,12-09-2024,Central,Grocery,Beverages,11,32.72,37.11,0,408.16,48.27,Profit,,
1303,23-05-2024,East,Office Supplies,Stapler,5,23.76,26.62,40,133.11,14.32,Profit,,
1304,21-10-2023,South,Electronics,Headphones,17,1063.78,895.47,30,15222.93,-2861.3,Loss,,
1305,24-08-2023,North,Office Supplies,Pen,13,51.46,67.44,0,876.75,207.77,Profit,,
1306,13-09-2024,North,Furniture,Bed,11,367.64,674,5,7413.98,3369.89,Profit,,
1307,27-12-2023,East,Grocery,Rice,7,10.81,18.33,15,128.28,52.6,Profit,,
1308,13-08-2023,East,Office Supplies,Paper,19,15.41,20.69,30,393.19,100.31,Profit,,
1309,13-10-2024,East,Electronics,Monitor,8,536.2,802.57,10,6420.56,2130.93,Profit,,
1310,14-07-2023,North,Office Supplies,Pen,14,58.79,77.54,0,1085.56,262.48,Profit,,
1311,27-09-2024,South,Clothing,Shirt,18,21.61,30.62,15,551.11,162.08,Profit,,
1312,14-09-2023,North,Office Supplies,Pen,6,80.61,87.22,10,523.34,39.65,Profit,,
1313,25-11-2024,West,Furniture,Cabinet,17,418.32,485.35,10,8251.03,-1139.63,Loss,,
1314,06-11-2024,Central,Furniture,Table,14,370.69,491.95,0,6887.36,1697.66,Profit,,
1315,28-11-2024,South,Furniture,Cabinet,19,652.44,836.89,5,15900.88,3504.56,Profit,,
1316,21-05-2023,West,Office Supplies,Stapler,1,38.24,64.03,0,64.03,25.79,Profit,,
1317,05-10-2024,East,Electronics,Monitor,19,698.92,967.93,20,18390.76,-5111.23,Loss,,
1318,10-04-2023,North,Grocery,Beverages,12,27.21,34.09,0,409.06,82.55,Profit,,
1319,04-10-2024,Central,Furniture,Table,9,317.34,432.89,10,3896.05,1039.98,Profit,,
1320,23-10-2024,East,Grocery,Spices,17,25.81,31.58,0,536.8,97.97,Profit,,
1321,10-02-2023,Central,Furniture,Cabinet,13,240.1,359.8,0,4677.4,1556.14,Profit,,
1322,13-11-2023,East,Grocery,Snacks,6,12.42,15.79,20,94.71,20.19,Profit,,
1323,27-03-2024,East,Office Supplies,Printer,11,89.54,84.95,15,934.42,-50.56,Loss,,
1324,04-02-2023,East,Grocery,Beverages,14,8.61,8.04,30,112.56,7.94,Profit,,
1325,16-08-2024,Central,Office Supplies,Notebook,6,61.35,61.52,10,369.11,1.02,Profit,,
1326,09-01-2024,West,Office Supplies,Notebook,18,16.96,28.87,5,519.74,-214.49,Loss,,
1327,15-05-2023,East,Office Supplies,Printer,6,55.03,68.22,30,409.31,79.12,Profit,,
1328,03-04-2023,West,Grocery,Beverages,15,19.03,19.7,20,295.46,9.95,Profit,,
1329,30-10-2023,East,Electronics,Laptop,19,639.52,680.26,15,12924.87,774.03,Profit,,
1330,01-12-2023,Central,Office Supplies,Pen,7,2.24,2.08,30,14.58,-1.06,Loss,,
1331,01-03-2024,North,Furniture,Sofa,18,76.91,108.11,0,1945.89,561.48,Profit,,
1332,29-06-2023,South,Clothing,Jeans,13,85.11,145.94,10,1897.17,790.8,Profit,,
1333,25-07-2023,East,Clothing,Shirt,9,81.14,112.32,0,1010.87,280.59,Profit,,
1334,16-05-2023,Central,Office Supplies,Stapler,13,43.29,47.03,15,611.41,-48.64,Loss,,
1335,06-07-2024,South,Office Supplies,Stapler,8,56.3,66.41,20,531.27,80.9,Profit,,
1336,10-01-2024,West,Electronics,Laptop,6,741.58,1114.27,5,6685.62,2236.14,Profit,,
1337,27-06-2024,South,Clothing,Jeans,19,104.6,167.51,0,3182.75,1195.29,Profit,,
1338,28-05-2024,Central,Clothing,Jacket,3,74.92,98.12,0,294.37,69.6,Profit,,
1339,07-10-2023,East,Furniture,Table,7,221.74,418.36,0,2928.5,1376.29,Profit,,
1340,18-06-2023,Central,Clothing,Shirt,6,68.75,108.74,5,652.46,239.96,Profit,,
1341,21-09-2023,South,Grocery,Spices,14,14.51,14.64,15,204.91,1.82,Profit,,
1342,08-05-2024,West,Electronics,Headphones,6,798.97,1143.76,10,6862.54,2068.72,Profit,,
1343,30-10-2023,Central,Furniture,Bed,17,228.61,272.21,10,4627.56,741.2,Profit,,
1344,13-12-2023,East,Electronics,Monitor,9,760.92,1185.88,10,10672.94,3824.71,Profit,,
1345,28-04-2023,West,Electronics,Monitor,18,730.61,1003.45,30,18062.09,4911.13,Profit,,
1346,24-04-2024,East,Electronics,Laptop,14,936.58,1262.92,5,17680.81,4568.75,Profit,,
1347,19-03-2023,West,Clothing,Shoes,4,55.82,98.61,10,394.43,171.13,Profit,,
1348,25-05-2023,Central,Electronics,Mobile,7,836.58,944.72,10,6613.01,756.95,Profit,,
1349,20-08-2023,North,Electronics,Tablet,5,480.03,506.33,15,2531.63,131.5,Profit,,
1350,23-11-2024,North,Clothing,T-shirt,11,90.4,105.54,0,1160.89,166.49,Profit,,
1351,21-11-2024,Central,Clothing,T-shirt,19,63.33,72.51,20,1377.73,174.47,Profit,,
1352,11-02-2024,Central,Furniture,Sofa,15,253.83,440.01,10,6600.22,2792.72,Profit,,
1353,24-07-2024,North,Furniture,Table,14,340.02,535.54,15,7497.59,2737.26,Profit,,
1354,10-01-2024,Central,Grocery,Beverages,16,11.75,14.27,0,228.36,40.36,Profit,,
1355,03-04-2023,North,Office Supplies,Stapler,12,17.73,22.3,15,267.65,54.86,Profit,,
1356,09-02-2024,East,Furniture,Bed,2,144.73,164.09,0,328.17,38.71,Profit,,
1357,15-01-2023,South,Grocery,Oil,14,3.57,6.46,0,90.45,40.41,Profit,,
1358,28-09-2023,West,Clothing,Shirt,4,140.73,177.09,10,708.36,145.43,Profit,,
1359,03-07-2024,Central,Office Supplies,Pen,17,9.17,12.28,20,208.8,52.97,Profit,,
1360,07-05-2023,North,Grocery,Snacks,14,11.19,15.9,0,222.67,66,Profit,,
1361,10-04-2024,West,Grocery,Spices,10,27.34,22.75,40,227.47,-45.92,Loss,,
1362,13-01-2024,West,Furniture,Table,16,542.38,663.76,15,10620.2,1942.08,Profit,,
1363,19-11-2024,West,Office Supplies,Notebook,19,57.73,75.71,0,1438.45,341.51,Profit,,
1364,19-11-2024,South,Grocery,Spices,6,4.12,5.12,10,30.73,6.04,Profit,,
1365,26-09-2023,Central,Office Supplies,Stapler,16,18.29,29.95,15,479.14,186.5,Profit,,
1366,21-08-2024,North,Furniture,Table,9,210.79,288.97,5,2600.77,703.63,Profit,,
1367,26-01-2024,Unknown,Clothing,Shoes,16,45.1,53.59,5,857.42,135.77,Profit,,
1368,15-10-2024,North,Office Supplies,Pen,13,25.43,31.46,5,409.03,78.48,Profit,,
1369,16-01-2024,East,Grocery,Beverages,14,21.85,26.51,5,371.19,65.29,Profit,,
1370,21-04-2023,East,Clothing,Jeans,1,59.9,93.53,0,93.53,33.62,Profit,,
1371,22-11-2024,North,Clothing,T-shirt,6,78.87,127.14,0,762.82,-289.58,Loss,,
1372,28-08-2023,East,Clothing,Jeans,3,114.28,132.9,15,398.7,55.85,Profit,,
1373,27-04-2024,Central,Office Supplies,Paper,3,8.25,14.44,5,43.33,18.58,Profit,,
1374,26-01-2023,North,Furniture,Bed,9,328.68,500.05,10,4500.42,1542.26,Profit,,
1375,26-09-2024,East,Furniture,Table,15,250.83,263.91,20,3958.63,196.19,Profit,,
1376,28-07-2024,North,Furniture,Chair,8,385.29,419.39,20,3355.08,272.74,Profit,,
1377,02-12-2023,Unknown,Electronics,Mobile,18,732.44,1077.56,0,19396.09,6212.21,Profit,,
1378,16-09-2024,North,Furniture,Sofa,11,430.11,708.44,10,7792.8,3061.65,Profit,,
1379,15-08-2023,East,Clothing,Shirt,17,38.12,44.27,20,752.51,104.52,Profit,,
1380,25-10-2024,North,Grocery,Beverages,18,32.98,43.66,5,785.92,192.34,Profit,,
1381,06-03-2023,Central,Clothing,Jeans,6,72.58,98.45,0,590.71,155.24,Profit,,
1382,12-10-2024,Central,Furniture,Table,19,296.9,356.09,0,6765.64,1124.57,Profit,,
1383,20-04-2024,Central,Office Supplies,Printer,16,73.4,76.54,20,1224.59,50.22,Profit,,
1384,18-12-2024,South,Grocery,Spices,10,19.69,22.35,5,223.54,26.62,Profit,,
1385,06-11-2023,Central,Electronics,Tablet,11,310,390.62,10,4296.83,886.84,Profit,,
1386,26-10-2024,East,Office Supplies,Pen,10,30.76,57.29,5,572.87,265.24,Profit,,
1387,23-02-2024,East,Furniture,Chair,13,344.4180282,186.24,5,2421.12,1114.21,Profit,,
1388,30-04-2023,East,Furniture,Cabinet,3,407.05,797.63,0,2392.89,1171.75,Profit,,
1389,24-05-2023,North,Electronics,Tablet,13,527.97,857.66,15,11149.56,4285.98,Profit,,
1390,16-02-2023,East,Electronics,Tablet,3,706.8,1377.64,0,4132.92,2012.53,Profit,,
1391,08-02-2023,North,Clothing,Shirt,19,103.89,139.11,5,2643.09,669.2,Profit,,
1392,08-11-2023,South,Clothing,Shoes,2,28.81,42.38,15,84.76,27.14,Profit,,
1393,19-05-2024,North,Grocery,Spices,17,30.44,26.81,30,455.85,-61.65,Loss,,
1394,29-04-2023,Central,Clothing,Shoes,14,74.13,120.26,5,1683.7,645.95,Profit,,
1395,10-04-2023,South,Office Supplies,Pen,4,5.06,7.55,15,30.2,9.95,Profit,,
1396,29-08-2023,West,Furniture,Cabinet,9,675.9,701.62,10,6314.54,231.48,Profit,,
1397,04-07-2024,North,Office Supplies,Pen,17,49.97,51.89,20,882.18,32.62,Profit,,
1398,19-05-2023,East,Furniture,Cabinet,11,543.99,495.72,30,5452.93,-531.01,Loss,,
1399,02-02-2024,West,Clothing,Shoes,10,14.94,24.73,15,247.3,97.87,Profit,,
1400,09-04-2024,East,Furniture,Chair,4,347.97,522.25,0,2089,697.13,Profit,,
1401,15-01-2024,East,Clothing,Jacket,12,60.45,68.12,0,817.43,92.07,Profit,,
1402,17-11-2024,East,Furniture,Cabinet,10,609.98,931.88,0,9318.85,3219.04,Profit,,
1403,14-12-2024,West,Electronics,Headphones,15,309.23,418.9,0,6283.51,1645.08,Profit,,
1404,07-07-2024,East,Electronics,Monitor,4,590.4,711.53,5,2846.12,484.54,Profit,,
1405,05-03-2024,East,Furniture,Table,15,110.47,163.78,10,2456.68,-799.6,Loss,,
1406,24-08-2024,North,Grocery,Oil,4,32.51,36.7,10,146.8,16.75,Profit,,
1407,08-06-2023,Central,Grocery,Spices,13,14.56,18.85,15,245.01,55.69,Profit,,
1408,29-02-2024,South,Furniture,Bed,8,134.01,165.51,15,1324.08,251.99,Profit,,
1409,01-11-2024,West,Office Supplies,Notebook,15,44.87,44.2,40,663.05,-9.97,Loss,,
1410,12-04-2023,East,Clothing,T-shirt,6,66.46,77.36,0,464.17,65.4,Profit,,
1411,16-05-2024,South,Grocery,Spices,16,21.36,19.61,20,313.77,-27.96,Loss,,
1412,22-09-2024,Central,Furniture,Table,16,251.28,445.84,10,7133.37,3112.82,Profit,,
1413,22-02-2024,South,Office Supplies,Notebook,6,76.42,73.85,15,443.09,-15.42,Loss,,
1414,14-10-2023,South,Clothing,T-shirt,6,61.15,45.47,40,272.83,-94.04,Loss,,
1415,03-02-2023,Central,Grocery,Oil,17,9.45,11.63,0,197.72,37.01,Profit,,
1416,07-12-2024,North,Furniture,Sofa,9,568.92,616.13,5,5545.14,424.82,Profit,,
1417,15-01-2024,North,Office Supplies,Stapler,18,52.94,71.24,15,1282.3,329.42,Profit,,
1418,11-08-2023,South,Furniture,Sofa,14,252.59,244.69,15,3425.67,-110.64,Loss,,
1419,30-03-2024,West,Electronics,Headphones,10,586.17,930.19,0,9301.86,3440.18,Profit,,
1420,31-03-2024,West,Grocery,Snacks,9,17.06,17.7,10,159.27,5.74,Profit,,
1421,30-08-2023,South,Clothing,Jeans,9,60.61,83.29,0,749.65,204.19,Profit,,
1422,07-01-2024,South,Electronics,Mobile,11,1090.99,1035.92,15,11395.12,-605.82,Loss,,
1423,12-04-2023,Central,Electronics,Monitor,5,1090.07,1390.11,0,6950.57,1500.25,Profit,,
1424,03-12-2024,Central,Clothing,T-shirt,2,63.62,69.26,5,138.51,11.27,Profit,,
1425,12-01-2024,Central,Office Supplies,Notebook,3,33.21,40.4,5,121.19,-21.55,Loss,,
1426,11-07-2024,North,Furniture,Table,19,486.69,538.26,20,10226.92,979.78,Profit,,
1427,22-10-2024,Unknown,Clothing,Shirt,19,151.01,177.72,0,3376.62,507.5,Profit,,
1428,03-01-2024,Central,Furniture,Cabinet,19,225.44,290.09,5,5511.75,1228.41,Profit,,
1429,04-03-2023,South,Grocery,Snacks,11,18.23482353,19.78,0,217.61,76,Profit,,
1430,12-02-2024,West,Grocery,Beverages,8,27.93,27.67,15,221.37,2.07,Profit,,
1431,10-10-2023,South,Furniture,Table,13,512.45,845.47,10,10991.14,4329.23,Profit,,
1432,14-07-2023,West,Furniture,Chair,13,108.71,139.79,0,1817.27,404,Profit,,
